044 022 022 Ti 8533.520
044 023 021 V 8210.463
045 016 029 S 7881.807
045 017 028 Cl 8181.598
045 018 027 Ar 8419.952
045 019 026 K 8554.674
045 020 025 Ca 8630.545
045 021 024 Sc 8618.931
045 022 023 Ti 8555.722
045 023 022 V 8380.029
045 024 021 Cr 8087.728
046 017 029 Cl 8083.480
046 018 028 Ar 8412.419
046 019 027 K 8518.042
046 020 026 Ca 8668.979
046 021 025 Sc 8622.012
046 022 024 Ti 8656.451
046 023 023 V 8486.130
046 024 022 Cr 8303.823
047 018 029 Ar 8311.404
047 019 028 K 8514.879
047 020 027 Ca 8639.349
047 021 026 Sc 8665.090
047 022 025 Ti 8661.227
047 023 024 V 8582.225
047 024 023 Cr 8407.195
047 025 022 M 8135.311
048 018 030 Ar 8242.132
048 019 029 K 8434.232
048 020 028 Ca 8666.686
048 021 027 Sc 8656.204
048 022 026 Ti 8723.006
048 023 025 V 8623.061
048 024 024 Cr 8572.269
048 025 023 M 8274.185
049 019 030 K 8372.274
049 020 029 Ca 8594.844
049 021 028 Sc 8686.256
049 022 027 Ti 8711.157
049 023 026 V 8682.908
049 024 025 Cr 8613.291
049 025 024 M 8439.929
049 026 023 Fe 8161.311
050 019 031 K 8288.582
050 020 030 Ca 8550.163
050 021 029 Sc 8633.679
050 022 028 Ti 8755.718
050 023 027 V 8695.918
050 024 026 Cr 8701.032
050 025 025 M 8532.696
050 026 024 Fe 8354.026
051 019 032 K 8221.349
051 020 031 Ca 8476.913
051 021 030 Sc 8596.796
051 022 029 Ti 8708.988
051 023 028 V 8742.099
051 024 027 Cr 8712.005
051 025 026 M 8633.772
051 026 025 Fe 8460.759
051 027 024 Co 8193.254
052 019 033 K 8115.029
052 020 032 Ca 8429.381
052 021 031 Sc 8533.125
052 022 030 Ti 8691.667
052 023 029 V 8714.582
052 024 028 Cr 8775.989
052 025 027 M 8670.329
052 026 026 Fe 8609.574
052 027 025 Co 8325.886
053 019 034 K 8022.848
053 020 033 Ca 8330.577
053 021 032 Sc 8495.421
053 022 031 Ti 8630.174
053 023 030 V 8710.130
053 024 029 Cr 8760.198
053 025 028 M 8734.175
053 026 027 Fe 8648.799
053 027 026 Co 8477.658
053 028 025 Ni 8217.074
054 020 034 Ca 8247.496
054 021 033 Sc 8394.681
054 022 032 Ti 8597.435
054 023 031 V 8662.043
054 024 030 Cr 8777.955
054 025 029 M 8737.965
054 026 028 Fe 8736.382
054 027 027 Co 8569.217
054 028 026 Ni 8393.032
055 021 034 Sc 8320.955
055 022 033 Ti 8515.980
055 023 032 V 8637.692
055 024 031 Cr 8731.924
055 025 030 M 8765.022
055 026 029 Fe 8746.595
055 027 028 Co 8669.618
055 028 027 Ni 8497.320
055 029 026 Cu 8233.996
056 021 035 Sc 8221.728
056 022 034 Ti 8466.110
056 023 033 V 8574.191
056 024 032 Cr 8723.258
056 025 031 M 8738.333
056 026 030 Fe 8790.354
056 027 029 Co 8694.836
056 028 028 Ni 8642.779
056 029 027 Cu 8356.227
057 021 036 Sc 8151.433
057 022 035 Ti 8364.370
057 023 034 V 8534.817
057 024 033 Cr 8663.394
057 025 032 M 8736.713
057 026 031 Fe 8770.279
057 027 030 Co 8741.882
057 028 029 Ni 8670.933
057 029 028 Cu 8503.262
058 023 035 V 8457.658
058 024 034 Cr 8643.998
058 025 033 M 8696.643
058 026 032 Fe 8792.250
058 027 031 Co 8738.969
058 028 030 Ni 8732.059
058 029 029 Cu 8570.967
058 030 028 Z 8395.944
059 023 036 V 8407.555
059 024 035 Cr 8568.087
059 025 034 M 8680.921
059 026 033 Fe 8754.771
059 027 032 Co 8768.035
059 028 031 Ni 8736.588
059 029 030 Cu 8642.000
059 030 029 Z 8473.777
060 023 037 V 8325.450
060 024 036 Cr 8536.205
060 025 035 M 8628.138
060 026 034 Fe 8755.851
060 027 033 Co 8746.766
060 028 032 Ni 8780.774
060 029 031 Cu 8665.602
060 030 030 Z 8583.050
061 023 038 V 8276.439
061 024 037 Cr 8459.824
061 025 036 M 8598.915
061 026 035 Fe 8703.768
061 027 034 Co 8756.148
061 028 033 Ni 8765.025
061 029 032 Cu 8715.514
061 030 031 Z 8610.309
061 031 030 Ga 8446.431
062 024 038 Cr 8428.069
062 025 037 M 8538.499
062 026 036 Fe 8692.882
062 027 035 Co 8721.332
062 028 034 Ni 8794.553
062 029 033 Cu 8718.081
062 030 032 Z 8679.343
062 031 031 Ga 8518.642
063 024 039 Cr 8344.828
063 025 038 M 8505.101
063 026 037 Fe 8631.549
063 027 036 Co 8717.795
063 028 035 Ni 8763.493
063 029 034 Cu 8752.138
063 030 033 Z 8686.285
063 031 032 Ga 8583.926
063 032 031 Ge 8418.716
064 024 040 Cr 8301.058
064 025 039 M 8437.417
064 026 038 Fe 8612.388
064 027 037 Co 8675.520
064 028 036 Ni 8777.461
064 029 035 Cu 8739.075
064 030 034 Z 8735.905
064 031 033 Ga 8611.631
064 032 032 Ge 8528.823
065 025 040 M 8400.681
065 026 039 Fe 8546.346
065 027 038 Co 8656.884
065 028 037 Ni 8736.240
065 029 036 Cu 8757.096
065 030 035 Z 8724.265
065 031 034 Ga 8662.160
065 032 033 Ge 8555.058
065 033 032 As 8396.234
066 025 041 M 8331.798
066 026 040 Fe 8521.724
066 027 039 Co 8605.941
066 028 038 Ni 8739.508
066 029 037 Cu 8731.472
066 030 036 Z 8759.632
066 031 035 Ga 8669.361
066 032 034 Ge 8625.437
066 033 033 As 8468.403
067 026 041 Fe 8448.469
067 027 040 Co 8581.741
067 028 039 Ni 8695.750
067 029 038 Cu 8737.458
067 030 037 Z 8734.152
067 031 036 Ga 8707.531
067 032 035 Ge 8632.857
067 033 034 As 8530.568
067 034 033 Se 8369.534
068 026 042 Fe 8411.698
068 027 041 Co 8524.366
068 028 040 Ni 8682.466
068 029 039 Cu 8701.890
068 030 038 Z 8755.680
068 031 037 Ga 8701.218
068 032 036 Ge 8688.136
068 033 035 As 8557.745
068 034 034 Se 8477.047
069 027 042 Co 8493.865
069 028 041 Ni 8623.099
069 029 040 Cu 8695.204
069 030 039 Z 8722.729
069 031 038 Ga 8724.579
069 032 037 Ge 8680.963
069 033 036 As 8611.821
069 034 035 Se 8503.707
069 035 034 Br 8344.902
070 028 042 Ni 8604.291
070 029 041 Cu 8646.865
070 030 040 Z 8729.808
070 031 039 Ga 8709.280
070 032 038 Ge 8721.700
070 033 037 As 8621.666
070 034 036 Se 8576.033
070 035 035 Br 8414.796
071 027 044 Co 8398.734
071 028 043 Ni 8543.156
071 029 042 Cu 8635.022
071 030 041 Z 8689.041
071 031 040 Ga 8717.604
071 032 039 Ge 8703.309
071 033 038 As 8663.932
071 034 037 Se 8586.060
071 035 036 Br 8481.462
071 036 035 Kr 8327.130
072 028 044 Ni 8520.211
072 029 043 Cu 8586.525
072 030 042 Z 8691.805
072 031 041 Ga 8687.089
072 032 040 Ge 8731.745
072 033 039 As 8660.378
072 034 038 Se 8644.489
072 035 037 Br 8511.312
072 036 036 Kr 8429.319
073 028 045 Ni 8457.652
073 029 044 Cu 8568.569
073 030 043 Z 8648.345
073 031 042 Ga 8693.873
073 032 041 Ge 8705.049
073 033 040 As 8689.609
073 034 039 Se 8641.558
073 035 038 Br 8568.103
073 036 037 Kr 8460.184
074 029 045 Cu 8521.562
074 030 044 Z 8642.754
074 031 043 Ga 8663.167
074 032 042 Ge 8725.200
074 033 041 As 8680.001
074 034 040 Se 8687.715
074 035 039 Br 8583.561
074 036 038 Kr 8533.038
074 037 037 Rb 8381.712
075 029 046 Cu 8495.094
075 030 045 Z 8592.497
075 031 044 Ga 8660.808
075 032 043 Ge 8695.609
075 033 042 As 8700.874
075 034 041 Se 8678.913
075 035 040 Br 8627.649
075 036 039 Kr 8553.439
075 037 038 Rb 8448.275
075 038 037 Sr 8296.511
076 029 047 Cu 8443.527
076 030 046 Z 8582.273
076 031 045 Ga 8624.526
076 032 044 Ge 8705.236
076 033 043 As 8682.816
076 034 042 Se 8711.477
076 035 041 Br 8635.882
076 036 040 Kr 8608.807
076 037 039 Rb 8486.215
076 038 038 Sr 8393.929
077 030 047 Z 8530.003
077 031 046 Ga 8613.390
077 032 045 Ge 8671.028
077 033 044 As 8695.978
077 034 043 Se 8694.690
077 035 042 Br 8666.806
077 036 041 Kr 8616.836
077 037 040 Rb 8537.339
077 038 039 Sr 8435.918
078 029 049 Cu 8350.925
078 030 048 Z 8507.379
078 031 047 Ga 8577.127
078 032 046 Ge 8671.663
078 033 045 As 8673.875
078 034 044 Se 8717.806
078 035 043 Br 8661.959
078 036 042 Kr 8661.238
078 037 041 Rb 8558.350
078 038 040 Sr 8500.096
079 030 049 Z 8450.582
079 031 048 Ga 8556.063
079 032 047 Ge 8634.501
079 033 046 As 8676.616
079 034 045 Se 8695.592
079 035 044 Br 8687.594
079 036 043 Kr 8657.112
079 037 042 Rb 8601.142
079 038 041 Sr 8523.820
079 039 040 Y 8416.967
080 030 050 Z 8423.545
080 031 049 Ga 8508.454
080 032 048 Ge 8627.570
080 033 047 As 8651.280
080 034 046 Se 8710.813
080 035 045 Br 8677.653
080 036 044 Kr 8692.928
080 037 043 Rb 8611.675
080 038 042 Sr 8578.596
080 039 041 Y 8454.275
081 030 051 Z 8351.925
081 031 050 Ga 8483.357
081 032 049 Ge 8580.658
081 033 048 As 8648.056
081 034 047 Se 8685.999
081 035 046 Br 8695.946
081 036 045 Kr 8682.820
081 037 044 Rb 8645.513
081 038 043 Sr 8587.354
081 039 042 Y 8505.902
081 040 041 Zr 8394.358
082 030 052 Z 8301.117
082 031 051 Ga 8421.049
082 032 050 Ge 8563.756
082 033 049 As 8611.414
082 034 048 Se 8693.196
082 035 047 Br 8682.494
082 036 046 Kr 8710.675
082 037 045 Rb 8647.427
082 038 044 Sr 8635.718
082 039 043 Y 8529.275
082 040 042 Zr 8465.676
083 031 052 Ga 8372.575
083 032 051 Ge 8504.345
083 033 050 As 8599.653
083 034 049 Se 8658.555
083 035 048 Br 8693.384
083 036 047 Kr 8695.729
083 037 046 Rb 8675.218
083 038 045 Sr 8638.407
083 039 044 Y 8573.656
083 040 043 Zr 8488.399
083 041 042 Nb 8378.304
084 032 052 Ge 8465.524
084 033 051 As 8547.938
084 034 050 Se 8658.793
084 035 049 Br 8671.329
084 036 048 Kr 8717.446
084 037 047 Rb 8676.224
084 038 046 Sr 8677.512
084 039 045 Y 8587.780
084 040 044 Zr 8549.029
084 041 043 Nb 8418.252
085 032 053 Ge 8401.768
085 033 052 As 8510.984
085 034 051 Se 8610.304
085 035 050 Br 8673.592
085 036 049 Kr 8698.562
085 037 048 Rb 8697.441
085 038 047 Sr 8675.718
085 039 046 Y 8628.148
085 040 045 Zr 8564.039
085 041 044 Nb 8473.711
085 042 043 Mo 8361.331
086 032 054 Ge 8354.629
086 033 053 As 8456.721
086 034 052 Se 8581.822
086 035 051 Br 8632.365
086 036 050 Kr 8712.029
086 037 049 Rb 8696.901
086 038 048 Sr 8708.456
086 039 047 Y 8638.428
086 040 046 Zr 8614.051
086 041 045 Nb 8502.222
086 042 044 Mo 8434.709
087 033 054 As 8413.851
087 034 053 Se 8529.091
087 035 052 Br 8605.910
087 036 051 Kr 8675.283
087 037 050 Rb 8710.983
087 038 049 Sr 8705.236
087 039 048 Y 8674.844
087 040 047 Zr 8623.654
087 041 046 Nb 8551.757
087 042 045 Mo 8462.424
087 043 044 Tc 8347.744
088 034 054 Se 8495.004
